Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,Q1,1544676853.878932,33905033,319,0
4,Q4,1544676853.878933,22399556,919,0
14,Q22,1544676853.878933,22071515,334,0
5,Q6,1544676853.878933,26299657,323,0
9,Q16,1544676853.881172,27733266,884,0
2,Q2,1544676853.883388,24782129,275,0
11,Q18,1544676853.883388,29785106,301,0
13,Q21,1544676853.883388,20200403,937,0
2,Q2,1544676853.883388,33903947,309,0
4,Q4,1544676853.883388,22394913,929,0
7,Q12,1544676853.888950,22061485,289,0
1,Q1,1544676853.891196,27721966,281,0
8,Q14,1544676853.893424,26285178,266,0
2,Q2,1544676853.893424,29777354,273,0
7,Q12,1544676853.896824,22381483,252,0
14,Q22,1544676853.896824,24768693,218,0
5,Q6,1544676853.896824,20186996,237,0
1,Q1,1544676853.896824,33890486,230,0
4,Q4,1544676853.896824,22053600,263,0
13,Q21,1544676853.896825,27716251,50,0
4,Q4,1544676853.896828,26281785,226,0
4,Q4,1544676853.899072,29771646,60,0
1,Q1,1544676853.899072,24766430,920,0
14,Q22,1544676853.901322,20182505,59,0
14,Q22,1544676853.901322,33886017,205,0
6,Q11,1544676853.901322,22377003,189,0
4,Q4,1544676853.901322,22049466,75,0
9,Q16,1544676853.901323,27761386,31,0
14,Q22,1544676853.901323,26277412,22,0
4,Q4,1544676853.901323,29769433,25,0
2,Q2,1544676853.901328,24766222,61,0
7,Q12,1544676853.901328,20182527,184,0
9,Q16,1544676853.953026,26279816,86,0
6,Q11,1544676853.953027,33834365,81,0
14,Q22,1544676853.953027,22325329,163,0
13,Q21,1544676853.953027,27708322,160,0
13,Q21,1544676853.953027,21997678,171,0
8,Q14,1544676853.953028,33834306,97,0
7,Q12,1544676853.953028,20130893,119,0
7,Q12,1544676853.953028,29717707,144,0
1,Q1,1544676853.953028,24714390,133,0
13,Q21,1544676853.953028,27708315,149,0
4,Q4,1544676853.953029,22325487,774,0
1,Q1,1544676853.953029,21997566,968,0
4,Q4,1544676853.953029,26278575,111,0
14,Q22,1544676853.953029,29717683,104,0
5,Q6,1544676853.953030,22325421,989,0
13,Q21,1544676853.953030,20130876,944,0
1,Q1,1544676853.953030,24714307,116,0
11,Q18,1544676853.953030,33840291,356,0
2,Q2,1544676853.953031,22000037,977,0
14,Q22,1544676853.953031,27708443,972,0
12,Q19,1544676853.954156,26277438,959,0
6,Q11,1544676853.954156,29716517,905,0
14,Q22,1544676853.954156,24713231,157,0
4,Q4,1544676853.955271,20128631,79,0
2,Q2,1544676854.197656,33597790,643,0
14,Q22,1544676854.197656,22081011,598,0
4,Q4,1544676854.197656,21755417,633,0
6,Q11,1544676854.197657,27463964,623,0
9,Q16,1544676854.199882,26081917,631,0
14,Q22,1544676854.203221,29467491,572,0
13,Q21,1544676854.203222,33592137,664,0
5,Q6,1544676854.203222,24464193,668,0
5,Q6,1544676854.203222,19880719,605,0
9,Q16,1544676854.203222,22128310,654,0
4,Q4,1544676854.203223,27458129,557,0
4,Q4,1544676854.203223,21749864,584,0
1,Q1,1544676854.205450,26073560,534,0
13,Q21,1544676854.205450,29465295,645,0
13,Q21,1544676854.205450,24461928,680,0
8,Q14,1544676854.205450,33589878,684,0
4,Q4,1544676854.205451,19878548,590,0
1,Q1,1544676854.265607,21687580,526,0
14,Q22,1544676854.265608,26013289,697,0
5,Q6,1544676854.265608,22063163,686,0
4,Q4,1544676854.265608,27395890,508,0
2,Q2,1544676854.265608,29407884,681,0
13,Q21,1544676854.266720,24400646,489,0
14,Q22,1544676854.266720,19817250,673,0
1,Q1,1544676854.266720,33528705,551,0
1,Q1,1544676854.270091,22058712,725,0
8,Q14,1544676854.270091,21683112,495,0
11,Q18,1544676854.270091,27394597,514,0
7,Q12,1544676854.270092,26008835,474,0
8,Q14,1544676854.270092,29403293,494,0
11,Q18,1544676854.271204,33529847,693,0
13,Q21,1544676854.271204,22057472,736,0
4,Q4,1544676854.271205,24396310,742,0
4,Q4,1544676854.271205,19812755,749,0
14,Q22,1544676854.271207,27393323,504,0
1,Q1,1544676854.271207,21681991,460,0
12,Q19,1544676854.364277,25914733,453,0
1,Q1,1544676854.407835,29265501,440,0
1,Q1,1544676854.408911,24258735,759,0
2,Q2,1544676854.411061,19673125,450,0
1,Q1,1544676854.413213,33387569,433,0
13,Q21,1544676854.414274,21914511,434,0
4,Q4,1544676854.464670,21488634,781,0
4,Q4,1544676854.464670,25814356,779,0
13,Q21,1544676854.464670,24202887,413,0
1,Q1,1544676854.464670,27196928,415,0
9,Q16,1544676854.464670,29260166,805,0
9,Q16,1544676854.464671,19657268,799,0
2,Q2,1544676854.464671,33338371,816,0
4,Q4,1544676854.466870,21861836,427,0
14,Q22,1544676854.512101,21441110,821,0
8,Q14,1544676854.513196,27151376,392,0
11,Q18,1544676854.513197,25769402,402,0
9,Q16,1544676854.514280,29258814,386,0
14,Q22,1544676854.514281,33288840,380,0
1,Q1,1544676854.514281,19569902,859,0
5,Q6,1544676854.514283,24153370,373,0
4,Q4,1544676854.514283,21814466,393,0
4,Q4,1544676854.515357,21437967,844,0
12,Q19,1544676854.520812,29250998,874,0
14,Q22,1544676854.520813,27143814,857,0
12,Q19,1544676854.520813,25761517,357,0
1,Q1,1544676854.520813,24146748,866,0
1,Q1,1544676854.520813,19563411,852,0
9,Q16,1544676854.571294,33285842,889,0
13,Q21,1544676854.571294,21757510,892,0
2,Q2,1544676854.572389,27094662,898,0
4,Q4,1544676854.572390,21380833,882,0
2,Q2,1544676854.572390,25712532,330,0
13,Q21,1544676854.572390,24095204,902,0
6,Q11,1544676854.573474,29198283,835,0
8,Q14,1544676854.573474,19547073,932,0
4,Q4,1544676854.573474,21379637,924,0
9,Q16,1544676854.573474,33330420,315,0
11,Q18,1544676854.573474,21758470,324,0
1,Q1,1544676854.574569,27092463,877,0
7,Q12,1544676854.576784,25708187,304,0
5,Q6,1544676854.576784,29195027,939,0
13,Q21,1544676854.578966,19541734,290,0
2,Q2,1544676854.578967,24091246,296,0
14,Q22,1544676854.582242,33320320,287,0
13,Q21,1544676854.633361,21698512,264,0
7,Q12,1544676854.634475,21318869,258,0
2,Q2,1544676854.634476,27035324,250,0
13,Q21,1544676854.635585,25649318,272,0
7,Q12,1544676854.640072,29131713,245,0
4,Q4,1544676854.691641,19428922,40,0
9,Q16,1544676854.691641,24030501,42,0
6,Q11,1544676854.691641,33211000,56,0
4,Q4,1544676854.691642,26978115,209,0
9,Q16,1544676854.691642,21691940,35,0
9,Q16,1544676854.691642,21315400,51,0
4,Q4,1544676854.693897,25591003,192,0
2,Q2,1544676854.693897,19427103,215,0
6,Q11,1544676854.693898,29077779,58,0
1,Q1,1544676854.693898,21310475,0,0
5,Q6,1544676854.693898,21688309,65,0
11,Q18,1544676854.693898,24029843,72,0
5,Q6,1544676854.693898,33208788,196,0
14,Q22,1544676854.693899,25590984,232,0
5,Q6,1544676854.696136,29075605,176,0
1,Q1,1544676854.696136,26973563,8,0
2,Q2,1544676854.696136,24029979,167,0
4,Q4,1544676854.696136,19424963,16,0
6,Q11,1544676854.696137,21686151,10,0
9,Q16,1544676854.696137,33255627,181,0
14,Q22,1544676854.697256,26972466,96,0
5,Q6,1544676854.697256,21307105,90,0
14,Q22,1544676854.747358,25537763,148,0
13,Q21,1544676854.747358,19373742,123,0
5,Q6,1544676854.747358,29024475,150,0
5,Q6,1544676854.747358,23976299,129,0
2,Q2,1544676854.747358,21635358,136,0
6,Q11,1544676854.747359,26922375,126,0
5,Q6,1544676854.747359,33203075,942,0
13,Q21,1544676854.748447,21255915,806,0
11,Q18,1544676854.748447,25541890,138,0
13,Q21,1544676854.750635,29021104,92,0
9,Q16,1544676854.797866,23979816,964,0
11,Q18,1544676854.797866,19328796,973,0
5,Q6,1544676854.801129,33149269,956,0
4,Q4,1544676854.846035,21536573,986,0
4,Q4,1544676854.846035,21158337,559,0
5,Q6,1544676854.846035,23930242,580,0
7,Q12,1544676854.846035,26823853,624,0
2,Q2,1544676854.846035,25446778,992,0
4,Q4,1544676854.846036,28925932,677,0
5,Q6,1544676854.848220,19278472,980,0
9,Q16,1544676854.851508,21582322,679,0
1,Q1,1544676854.851508,33098923,597,0
14,Q22,1544676854.852607,25440184,688,0
4,Q4,1544676854.852607,28919382,549,0
8,Q14,1544676854.852607,23923744,527,0
13,Q21,1544676854.852607,21151913,538,0
2,Q2,1544676854.852608,26819892,694,0
13,Q21,1544676854.852608,19274106,586,0
2,Q2,1544676854.852608,33098260,703,0
2,Q2,1544676854.858061,21575189,517,0
11,Q18,1544676854.859152,25439253,712,0
4,Q4,1544676854.859152,21145319,709,0
4,Q4,1544676854.860252,26812128,707,0
13,Q21,1544676854.911875,23864428,486,0
14,Q22,1544676854.911876,33038995,490,0
6,Q11,1544676854.911876,28859863,498,0
13,Q21,1544676854.911876,19214698,477,0
11,Q18,1544676854.912967,21526131,716,0
8,Q14,1544676854.959546,21044831,500,0
1,Q1,1544676854.959547,25338504,702,0
4,Q4,1544676854.959547,26712877,739,0
1,Q1,1544676854.959547,28812320,756,0
1,Q1,1544676854.959547,23816805,463,0
13,Q21,1544676854.959547,21479266,745,0
6,Q11,1544676854.959548,19167244,483,0
14,Q22,1544676854.959548,21045070,513,0
13,Q21,1544676854.959548,32991375,431,0
4,Q4,1544676854.959548,25338501,446,0
2,Q2,1544676854.959548,26715289,447,0
4,Q4,1544676854.959549,28812385,442,0
4,Q4,1544676854.959549,23816741,775,0
6,Q11,1544676854.961765,19164787,484,0
13,Q21,1544676855.009665,32941261,784,0
13,Q21,1544676855.009665,21429106,418,0
9,Q16,1544676855.009666,21044796,797,0
5,Q6,1544676855.010827,26664005,789,0
9,Q16,1544676855.013057,28808479,423,0
4,Q4,1544676855.061067,25237016,406,0
2,Q2,1544676855.061067,23715887,811,0
6,Q11,1544676855.061068,19065592,830,0
8,Q14,1544676855.061068,32889773,812,0
14,Q22,1544676855.061068,21377784,820,0
4,Q4,1544676855.061068,20990444,826,0
13,Q21,1544676855.061069,26613742,383,0
8,Q14,1544676855.061069,25237011,375,0
2,Q2,1544676855.061069,28759536,378,0
13,Q21,1544676855.061069,23715279,855,0
1,Q1,1544676855.062185,19064474,803,0
1,Q1,1544676855.063305,32887526,871,0
1,Q1,1544676855.063305,21375525,861,0
14,Q22,1544676855.063305,26611526,864,0
8,Q14,1544676855.063306,20988283,364,0
14,Q22,1544676855.063306,28757438,370,0
1,Q1,1544676855.113813,19012961,880,0
4,Q4,1544676855.113814,25184269,886,0
7,Q12,1544676855.113814,23663184,337,0
9,Q16,1544676855.114922,21377129,909,0
13,Q21,1544676855.114922,32836042,914,0
2,Q2,1544676855.114922,20937399,331,0
14,Q22,1544676855.114923,26560010,893,0
14,Q22,1544676855.114923,28705686,321,0
5,Q6,1544676855.114923,25183275,316,0
6,Q11,1544676855.114923,23661510,313,0
1,Q1,1544676855.114924,19011788,918,0
5,Q6,1544676855.114924,32836069,303,0
2,Q2,1544676855.114924,21374404,293,0
5,Q6,1544676855.114924,20937376,307,0
13,Q21,1544676855.116020,25182175,935,0
5,Q6,1544676855.116020,26558986,875,0
13,Q21,1544676855.117145,23659787,276,0
4,Q4,1544676855.117146,28703595,268,0
4,Q4,1544676855.117146,32833888,254,0
1,Q1,1544676855.117146,19009672,259,0
2,Q2,1544676855.117146,23662393,999,0
13,Q21,1544676855.117147,21372232,242,0
2,Q2,1544676855.117147,20937625,233,0
8,Q14,1544676855.117147,26557857,47,0
9,Q16,1544676855.117147,25234034,284,0
14,Q22,1544676855.119344,32831676,214,0
5,Q6,1544676855.119344,28701545,49,0
5,Q6,1544676855.119344,19007454,63,0
5,Q6,1544676855.119345,26555593,54,0
2,Q2,1544676855.119345,21372663,64,0
4,Q4,1544676855.119345,20935446,41,0
9,Q16,1544676855.122622,28750487,23,0
14,Q22,1544676855.122622,25225712,67,0
13,Q21,1544676855.122622,19003969,27,0
2,Q2,1544676855.122623,23659772,21,0
9,Q16,1544676855.128131,32874897,187,0
2,Q2,1544676855.129257,21365437,18,0
5,Q6,1544676855.129257,20925572,77,0
4,Q4,1544676855.129258,26545753,173,0
4,Q4,1544676855.129258,23652967,165,0
5,Q6,1544676855.129258,32872590,7,0
13,Q21,1544676855.129258,18997555,94,0
4,Q4,1544676855.129259,25219067,13,0
1,Q1,1544676855.129259,28741223,1,0
14,Q22,1544676855.129259,21365398,74,0
14,Q22,1544676855.129259,20925512,98,0
7,Q12,1544676855.134814,26540452,107,0
6,Q11,1544676855.134814,25213472,143,0
5,Q6,1544676855.134814,28735625,103,0
1,Q1,1544676855.137027,23645181,130,0
4,Q4,1544676855.137027,18989899,113,0
1,Q1,1544676855.188793,32813009,950,0
4,Q4,1544676855.188793,21305877,870,0
9,Q16,1544676855.188793,20918511,773,0
9,Q16,1544676855.190979,26535200,132,0
5,Q6,1544676855.236808,25111497,971,0
5,Q6,1544676855.236808,28633714,982,0
13,Q21,1544676855.236809,23545383,945,0
6,Q11,1544676855.236809,21257888,994,0
8,Q14,1544676855.236809,18890140,659,0
8,Q14,1544676855.236809,32764972,612,0
5,Q6,1544676855.236810,20818055,978,0
4,Q4,1544676855.240153,26435036,961,0
2,Q2,1544676856.161919,24187032,625,0
4,Q4,1544676856.161920,27708553,640,0
8,Q14,1544676856.161920,22620309,635,0
13,Q21,1544676856.161920,17965010,628,0
6,Q11,1544676856.161920,31839819,648,0
1,Q1,1544676856.161921,19942502,606,0
5,Q6,1544676856.163044,20331772,568,0
