Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
14,Q22,1544676526.866059,208420,3,0
11,Q18,1544676526.925927,798222,2,0
9,Q16,1544676526.929195,945213,9,0
14,Q22,1544676526.974943,495042,3,0
4,Q4,1544676527.082793,167875,5,0
6,Q11,1544676527.082794,515112,0,0
5,Q6,1544676527.104581,194307,7,0
13,Q21,1544676527.151400,391489,5,0
12,Q19,1544676527.198231,1103322,7,0
13,Q21,1544676527.322824,561929,6,0
2,Q2,1544676527.368955,672530,1,0
4,Q4,1544676527.370088,166617,3,0
5,Q6,1544676527.372331,318811,8,0
9,Q16,1544676527.372332,931623,4,0
1,Q1,1544676527.437532,267506,3,0
1,Q1,1544676527.443145,268196,5,0
4,Q4,1544676527.498359,926718,0,0
4,Q4,1544676527.591705,293128,8,0
13,Q21,1544676527.605205,436176,3,0
1,Q1,1544676527.611956,269103,5,0
9,Q16,1544676527.624314,945749,2,0
5,Q6,1544676527.774989,734640,9,0
5,Q6,1544676527.781724,193749,5,0
4,Q4,1544676527.785106,168861,6,0
13,Q21,1544676527.785106,640020,8,0
11,Q18,1544676527.854853,796581,6,0
6,Q11,1544676527.876204,341817,5,0
2,Q2,1544676527.941453,225826,3,0
14,Q22,1544676527.941453,740164,1,0
1,Q1,1544676528.067428,442259,3,0
4,Q4,1544676528.118041,183510,5,0
14,Q22,1544676528.202348,202038,7,0
5,Q6,1544676528.202349,366557,5,0
5,Q6,1544676528.204592,636564,4,0
4,Q4,1544676528.304713,169894,7,0
1,Q1,1544676528.326082,270560,0,0
4,Q4,1544676528.326082,355566,8,0
5,Q6,1544676528.375581,227218,7,0
5,Q6,1544676528.410415,192402,9,0
14,Q22,1544676528.410415,202423,3,0
14,Q22,1544676528.468917,205269,5,0
14,Q22,1544676528.470035,371094,2,0
2,Q2,1544676528.497042,227064,0,0
9,Q16,1544676528.503783,934489,7,0
5,Q6,1544676528.503783,270446,9,0
4,Q4,1544676528.513892,167591,3,0
5,Q6,1544676528.552124,193407,6,0
5,Q6,1544676528.574611,193554,5,0
5,Q6,1544676528.582482,191839,3,0
6,Q11,1544676528.582482,540869,1,0
5,Q6,1544676528.582482,231828,8,0
4,Q4,1544676528.624111,1060652,0,0
6,Q11,1544676528.645474,310219,6,0
4,Q4,1544676528.669090,168953,5,0
6,Q11,1544676528.674713,277581,9,0
1,Q1,1544676528.674713,267960,3,0
5,Q6,1544676528.715215,193137,8,0
14,Q22,1544676528.738830,384496,5,0
9,Q16,1544676528.741085,944836,2,0
14,Q22,1544676528.742206,942601,4,0
13,Q21,1544676528.808559,239915,8,0
6,Q11,1544676528.843428,280026,3,0
1,Q1,1544676528.852424,267076,9,0
6,Q11,1544676528.855801,280261,6,0
13,Q21,1544676528.949190,194196,8,0
8,Q14,1544676529.020073,588130,9,0
5,Q6,1544676529.023449,1604533,5,0
13,Q21,1544676529.023450,661366,1,0
12,Q19,1544676529.023450,1031026,3,0
1,Q1,1544676529.036939,265966,6,0
12,Q19,1544676529.043677,1045236,8,0
5,Q6,1544676529.203468,233658,6,0
5,Q6,1544676529.337360,193502,6,0
6,Q11,1544676529.338486,447893,7,0
12,Q19,1544676529.431812,1196247,6,0
14,Q22,1544676529.508272,245488,9,0
7,Q12,1544676529.584717,1018124,0,0
13,Q21,1544676529.584718,193567,4,0
6,Q11,1544676529.585844,1456301,1,0
14,Q22,1544676529.585844,202713,2,0
8,Q14,1544676529.654455,563756,9,0
4,Q4,1544676529.679189,175402,4,0
14,Q22,1544676529.687086,1213555,7,0
14,Q22,1544676529.689334,201947,2,0
4,Q4,1544676529.755677,847211,4,0
13,Q21,1544676529.791633,193658,2,0
9,Q16,1544676529.886101,1211516,2,0
13,Q21,1544676529.954706,196096,3,0
5,Q6,1544676529.989592,319618,8,0
6,Q11,1544676530.051457,278004,3,0
1,Q1,1544676530.118970,781683,9,0
4,Q4,1544676530.210059,167818,8,0
2,Q2,1544676530.230315,499800,3,0
5,Q6,1544676530.278679,192350,8,0
14,Q22,1544676530.372015,1263526,8,0
2,Q2,1544676530.503557,229118,0,0
2,Q2,1544676530.503557,224062,4,0
9,Q16,1544676530.528325,956056,5,0
13,Q21,1544676530.528326,467521,6,0
9,Q16,1544676530.628403,951401,4,0
4,Q4,1544676530.630651,169399,3,0
13,Q21,1544676530.632896,192095,0,0
8,Q14,1544676530.700319,935232,3,0
5,Q6,1544676530.725063,195548,0,0
9,Q16,1544676530.801463,1647392,7,0
5,Q6,1544676530.801463,193144,9,0
1,Q1,1544676530.820586,342982,0,0
1,Q1,1544676530.894826,880456,9,0
13,Q21,1544676530.895949,200500,6,0
8,Q14,1544676530.942079,636309,1,0
5,Q6,1544676530.997201,1683891,6,0
13,Q21,1544676530.998323,194450,2,0
4,Q4,1544676531.063551,169247,0,0
6,Q11,1544676531.092806,1354861,2,0
6,Q11,1544676531.133308,280331,0,0
13,Q21,1544676531.314546,460742,0,0
9,Q16,1544676531.384282,939963,5,0
8,Q14,1544676531.478830,582500,1,0
12,Q19,1544676531.479954,1201333,4,0
6,Q11,1544676531.536264,281412,8,0
1,Q1,1544676531.536264,269310,3,0
4,Q4,1544676531.675726,786982,0,0
14,Q22,1544676531.675726,205272,9,0
11,Q18,1544676531.706099,788759,3,0
5,Q6,1544676531.718466,647592,8,0
7,Q12,1544676531.781428,759210,9,0
13,Q21,1544676531.961368,935942,1,0
5,Q6,1544676532.224563,223107,5,0
12,Q19,1544676532.266226,1005107,8,0
5,Q6,1544676532.347266,1023756,2,0
9,Q16,1544676532.347266,1024906,5,0
8,Q14,1544676532.348395,580574,7,0
5,Q6,1544676532.363060,220274,0,0
14,Q22,1544676532.394859,200016,3,0
1,Q1,1544676532.441304,267746,9,0
2,Q2,1544676532.484093,416269,0,0
6,Q11,1544676532.495339,279554,3,0
2,Q2,1544676532.581947,936977,6,0
5,Q6,1544676532.581947,952516,4,0
14,Q22,1544676532.610080,421893,9,0
13,Q21,1544676532.675318,194552,3,0
12,Q19,1544676532.770883,1068242,3,0
4,Q4,1544676532.797860,168648,1,0
5,Q6,1544676532.801232,193253,0,0
14,Q22,1544676532.829378,202598,7,0
2,Q2,1544676532.866513,655000,1,0
2,Q2,1544676532.894638,642530,0,0
5,Q6,1544676532.932890,193760,9,0
2,Q2,1544676532.932891,225368,7,0
11,Q18,1544676533.027392,2146312,9,0
13,Q21,1544676533.058915,192725,7,0
2,Q2,1544676533.152279,224328,7,0
8,Q14,1544676533.171436,594505,8,0
13,Q21,1544676533.271581,336780,2,0
6,Q11,1544676533.272708,440502,5,0
4,Q4,1544676533.277209,168769,7,0
6,Q11,1544676533.346981,278708,7,0
1,Q1,1544676533.418963,1754659,6,0
4,Q4,1544676533.422341,167777,1,0
5,Q6,1544676533.434712,193948,4,0
7,Q12,1544676533.438077,816227,0,0
9,Q16,1544676533.490983,941855,1,0
5,Q6,1544676533.508979,296017,2,0
5,Q6,1544676533.525834,193552,7,0
1,Q1,1544676533.529217,269276,4,0
7,Q12,1544676533.613583,1560031,5,0
8,Q14,1544676533.620330,584441,7,0
6,Q11,1544676533.666451,277578,8,0
11,Q18,1544676533.699068,1246192,4,0
13,Q21,1544676533.705827,767046,2,0
2,Q2,1544676533.739590,224650,3,0
6,Q11,1544676533.844199,281044,8,0
14,Q22,1544676533.864452,207960,3,0
13,Q21,1544676533.972383,1534665,3,0
8,Q14,1544676534.025284,652061,8,0
6,Q11,1544676534.105140,325240,7,0
9,Q16,1544676534.154632,1792362,0,0
4,Q4,1544676534.330126,211287,7,0
2,Q2,1544676534.332365,226305,1,0
1,Q1,1544676534.373909,264029,2,0
14,Q22,1544676534.441313,203688,7,0
6,Q11,1544676534.459314,1047721,1,0
6,Q11,1544676534.538072,312838,2,0
1,Q1,1544676534.545941,263733,7,0
6,Q11,1544676534.577403,1368465,8,0
6,Q11,1544676534.710135,269952,7,0
5,Q6,1544676534.751728,193249,2,0
13,Q21,1544676534.845060,195420,2,0
1,Q1,1544676534.846187,261513,4,0
4,Q4,1544676534.881066,625919,7,0
5,Q6,1544676534.940714,191690,2,0
4,Q4,1544676535.008229,165925,4,0
7,Q12,1544676535.032991,1598399,2,0
14,Q22,1544676535.074625,206026,5,0
7,Q12,1544676535.074626,589012,6,0
2,Q2,1544676535.074626,225080,9,0
14,Q22,1544676535.074626,206075,4,0
4,Q4,1544676535.181452,169417,5,0
13,Q21,1544676535.181452,418275,4,0
2,Q2,1544676535.200581,223867,9,0
4,Q4,1544676535.251186,1380185,5,0
2,Q2,1544676535.325450,224961,9,0
2,Q2,1544676535.407559,380501,7,0
1,Q1,1544676535.407559,267255,1,0
5,Q6,1544676535.407559,192168,3,0
1,Q1,1544676535.450290,316625,9,0
5,Q6,1544676535.499784,195398,3,0
14,Q22,1544676535.499785,205784,4,0
4,Q4,1544676535.563954,1067446,6,0
4,Q4,1544676535.575202,168949,1,0
13,Q21,1544676535.595433,284258,3,0
2,Q2,1544676535.605558,225431,4,0
7,Q12,1544676535.644944,582369,1,0
2,Q2,1544676535.667448,224445,9,0
8,Q14,1544676535.688816,564741,7,0
6,Q11,1544676535.731574,278362,4,0
2,Q2,1544676535.779927,854513,3,0
1,Q1,1544676535.792292,270472,9,0
4,Q4,1544676535.846345,168631,8,0
2,Q2,1544676535.847467,224598,0,0
14,Q22,1544676535.910443,423077,4,0
5,Q6,1544676535.914951,194665,8,0
5,Q6,1544676535.963322,384038,9,0
13,Q21,1544676535.972318,194127,0,0
14,Q22,1544676536.010593,813623,8,0
12,Q19,1544676536.066833,1034142,0,0
4,Q4,1544676536.127623,167993,1,0
5,Q6,1544676536.153542,192865,7,0
11,Q18,1544676536.196277,830065,1,0
1,Q1,1544676536.233418,267668,4,0
11,Q18,1544676536.246941,784295,7,0
6,Q11,1544676536.248064,277096,9,0
5,Q6,1544676536.401094,423119,4,0
14,Q22,1544676536.425860,996390,9,0
5,Q6,1544676536.531602,193688,5,0
1,Q1,1544676536.531603,267393,2,0
5,Q6,1544676536.531603,681584,6,0
14,Q22,1544676536.534966,196120,3,0
4,Q4,1544676536.626076,533006,5,0
14,Q22,1544676536.631702,200273,3,0
13,Q21,1544676536.699181,217955,2,0
13,Q21,1544676536.724996,192153,4,0
5,Q6,1544676536.724996,697337,8,0
5,Q6,1544676536.732864,191494,3,0
14,Q22,1544676536.817183,396013,2,0
14,Q22,1544676536.817183,214022,4,0
4,Q4,1544676536.825056,334041,3,0
13,Q21,1544676536.926392,193121,1,0
2,Q2,1544676536.932105,227112,4,0
2,Q2,1544676536.932105,493313,7,0
4,Q4,1544676537.000504,169279,0,0
11,Q18,1544676537.018747,783185,1,0
5,Q6,1544676537.058452,246506,5,0
2,Q2,1544676537.058453,228699,3,0
1,Q1,1544676537.058453,267673,4,0
1,Q1,1544676537.069799,265444,0,0
13,Q21,1544676537.112901,194530,6,0
8,Q14,1544676537.112901,1251058,2,0
14,Q22,1544676537.186704,208069,3,0
2,Q2,1544676537.204883,969581,5,0
5,Q6,1544676537.207154,195029,6,0
4,Q4,1544676537.225316,169457,4,0
4,Q4,1544676537.234409,167193,0,0
2,Q2,1544676537.294561,226214,3,0
13,Q21,1544676537.294561,194950,4,0
8,Q14,1544676537.301374,1065586,0,0
5,Q6,1544676537.301374,193997,6,0
5,Q6,1544676537.321822,852616,9,0
6,Q11,1544676537.321822,279569,8,0
2,Q2,1544676537.325231,225246,7,0
2,Q2,1544676537.388808,225590,4,0
4,Q4,1544676537.394478,192076,6,0
13,Q21,1544676537.420589,194312,3,0
9,Q16,1544676537.450108,3546685,7,0
14,Q22,1544676537.486454,202105,6,0
1,Q1,1544676537.501257,673228,8,0
13,Q21,1544676537.513727,191850,4,0
14,Q22,1544676537.514867,196832,3,0
5,Q6,1544676537.587535,194465,6,0
5,Q6,1544676537.604566,197135,4,0
6,Q11,1544676537.611385,279532,3,0
12,Q19,1544676537.681800,3313810,6,0
6,Q11,1544676537.701107,275552,4,0
2,Q2,1544676537.701107,596082,1,0
1,Q1,1544676537.790786,265742,3,0
4,Q4,1544676537.875908,168903,4,0
13,Q21,1544676537.944062,193474,4,0
13,Q21,1544676537.956568,191928,3,0
13,Q21,1544676538.037085,195182,4,0
7,Q12,1544676538.048434,2947234,3,0
4,Q4,1544676538.074540,167875,9,0
2,Q2,1544676538.074541,342244,5,0
1,Q1,1544676538.074541,266827,8,0
4,Q4,1544676538.131317,170426,4,0
2,Q2,1544676538.142663,224314,9,0
8,Q14,1544676538.197189,570885,1,0
2,Q2,1544676538.201715,220540,4,0
8,Q14,1544676538.241094,2754574,8,0
5,Q6,1544676538.264066,194198,2,0
8,Q14,1544676538.267341,611912,0,0
14,Q22,1544676538.267341,206597,9,0
14,Q22,1544676538.316560,200568,5,0
13,Q21,1544676538.322033,193511,4,0
6,Q11,1544676538.358088,588194,2,0
5,Q6,1544676538.374476,193461,9,0
2,Q2,1544676538.416097,2953964,4,0
13,Q21,1544676538.417179,196204,5,0
6,Q11,1544676538.468446,583902,9,0
5,Q6,1544676538.513279,193584,5,0
6,Q11,1544676538.607263,276918,5,0
2,Q2,1544676538.668522,225689,1,0
4,Q4,1544676538.778825,236768,0,0
14,Q22,1544676538.784287,203788,5,0
13,Q21,1544676538.794121,2575848,1,0
13,Q21,1544676538.846567,193754,2,0
1,Q1,1544676538.888045,332355,5,0
5,Q6,1544676538.915278,195268,0,0
1,Q1,1544676538.940418,272224,2,0
6,Q11,1544676538.952426,284234,9,0
7,Q12,1544676539.010364,578158,0,0
6,Q11,1544676539.113088,277375,2,0
13,Q21,1544676539.120729,2249204,5,0
8,Q14,1544676539.137092,562337,9,0
1,Q1,1544676539.290163,264676,2,0
13,Q21,1544676539.455161,192567,2,0
7,Q12,1544676539.489091,574961,0,0
2,Q2,1544676539.548122,225194,2,0
7,Q12,1544676539.599417,570976,9,0
9,Q16,1544676539.673696,910016,2,0
2,Q2,1544676539.964408,1408205,0,0
4,Q4,1544676540.070355,167775,9,0
14,Q22,1544676540.138059,200296,9,0
9,Q16,1544676540.238651,925190,9,0
9,Q16,1544676540.483213,944780,2,0
13,Q21,1544676540.896400,194283,6,0
4,Q4,1544676540.896400,169113,8,0
5,Q6,1544676540.896400,194371,3,0
5,Q6,1544676540.897490,1247670,7,0
1,Q1,1544676540.966078,267120,8,0
13,Q21,1544676540.991082,195552,6,0
5,Q6,1544676540.991082,209965,3,0
7,Q12,1544676541.064235,881165,9,0
2,Q2,1544676541.087191,224805,6,0
4,Q4,1544676541.101408,170184,3,0
13,Q21,1544676541.132996,194484,8,0
11,Q18,1544676541.171180,980452,3,0
13,Q21,1544676541.211712,215114,6,0
8,Q14,1544676541.228131,570263,8,0
7,Q12,1544676541.270639,578896,5,0
13,Q21,1544676541.270639,674844,1,0
13,Q21,1544676541.270639,192133,4,0
2,Q2,1544676541.272811,224803,0,0
5,Q6,1544676541.327255,194574,6,0
5,Q6,1544676541.327268,1003712,2,0
1,Q1,1544676541.362092,269122,4,0
13,Q21,1544676541.397933,492371,0,0
2,Q2,1544676541.421818,551876,6,0
9,Q16,1544676541.531712,1253850,4,0
2,Q2,1544676541.699274,227312,8,0
4,Q4,1544676541.749346,170137,5,0
1,Q1,1544676541.790731,267338,0,0
5,Q6,1544676541.819093,511834,5,0
12,Q19,1544676541.826742,1025697,8,0
2,Q2,1544676541.845306,225707,9,0
8,Q14,1544676541.845306,587642,1,0
6,Q11,1544676541.873746,1127809,6,0
4,Q4,1544676541.957912,170209,0,0
7,Q12,1544676541.971010,579428,9,0
13,Q21,1544676542.027831,195464,0,0
13,Q21,1544676542.045312,377964,7,0
2,Q2,1544676542.051858,1094959,3,0
9,Q16,1544676542.123961,954531,0,0
13,Q21,1544676542.230889,295122,5,0
5,Q6,1544676542.230889,770656,2,0
11,Q18,1544676542.323799,787166,7,0
13,Q21,1544676542.332542,312035,1,0
5,Q6,1544676542.426562,194403,5,0
1,Q1,1544676542.450596,271018,9,0
1,Q1,1544676542.521642,625062,5,0
14,Q22,1544676542.544587,584455,1,0
12,Q19,1544676542.621878,1046379,9,0
4,Q4,1544676542.685052,392307,4,0
5,Q6,1544676542.752465,446205,8,0
2,Q2,1544676542.901808,226456,2,0
13,Q21,1544676542.901808,192284,6,0
8,Q14,1544676542.977223,589068,4,0
9,Q16,1544676542.978315,1050786,0,0
4,Q4,1544676542.994716,203252,6,0
4,Q4,1544676543.011107,833702,7,0
6,Q11,1544676543.028575,280777,2,0
14,Q22,1544676543.029664,270618,1,0
14,Q22,1544676543.047117,203238,5,0
9,Q16,1544676543.047117,934245,3,0
1,Q1,1544676543.098470,637128,6,0
6,Q11,1544676543.099562,1086079,8,0
7,Q12,1544676543.150664,591369,5,0
14,Q22,1544676543.200730,644186,1,0
5,Q6,1544676543.209444,194315,2,0
8,Q14,1544676543.304310,584011,2,0
5,Q6,1544676543.466382,194390,4,0
13,Q21,1544676543.561055,468162,4,0
13,Q21,1544676543.568664,261585,9,0
4,Q4,1544676543.635114,550498,6,0
8,Q14,1544676543.641676,601317,5,0
2,Q2,1544676543.730279,297974,9,0
1,Q1,1544676543.744484,283752,7,0
4,Q4,1544676543.744484,283507,1,0
9,Q16,1544676543.788228,949851,2,0
1,Q1,1544676543.881191,305548,3,0
2,Q2,1544676543.928200,226117,1,0
12,Q19,1544676543.928200,1269535,7,0
2,Q2,1544676543.928200,384293,9,0
6,Q11,1544676543.928201,279205,0,0
9,Q16,1544676543.929304,944695,4,0
13,Q21,1544676544.054344,193334,1,0
14,Q22,1544676544.086112,202119,6,0
4,Q4,1544676544.086112,786744,8,0
4,Q4,1544676544.087207,167509,3,0
4,Q4,1544676544.108011,269748,0,0
1,Q1,1544676544.142962,1422366,5,0
5,Q6,1544676544.148427,194548,1,0
5,Q6,1544676544.154971,966556,3,0
9,Q16,1544676544.188840,933818,6,0
4,Q4,1544676544.212794,660021,9,0
4,Q4,1544676544.243243,169251,1,0
2,Q2,1544676544.276978,227363,0,0
5,Q6,1544676544.311809,194984,1,0
14,Q22,1544676544.405080,1160244,0,0
14,Q22,1544676544.407249,207961,1,0
1,Q1,1544676544.515997,605546,1,0
9,Q16,1544676544.638953,1247642,2,0
6,Q11,1544676544.772767,280112,9,0
13,Q21,1544676544.772767,196454,8,0
1,Q1,1544676544.773858,271061,4,0
13,Q21,1544676544.868872,195902,8,0
13,Q21,1544676544.945555,619842,4,0
12,Q19,1544676544.953236,1026451,9,0
6,Q11,1544676544.965304,292098,8,0
14,Q22,1544676545.020839,1008992,3,0
1,Q1,1544676545.021910,268118,1,0
6,Q11,1544676545.021925,281155,6,0
14,Q22,1544676545.098020,202518,7,0
13,Q21,1544676545.157850,193894,8,0
12,Q19,1544676545.190458,1294152,1,0
1,Q1,1544676545.201323,1072375,7,0
1,Q1,1544676545.203503,267547,6,0
13,Q21,1544676545.252509,777333,8,0
6,Q11,1544676545.371182,276356,6,0
14,Q22,1544676545.465874,202707,0,0
1,Q1,1544676545.465874,273888,5,0
9,Q16,1544676545.465875,958076,4,0
13,Q21,1544676545.547511,1196831,6,0
2,Q2,1544676545.569324,707304,0,0
14,Q22,1544676545.640066,245362,5,0
2,Q2,1544676545.784946,369333,5,0
9,Q16,1544676545.786031,959339,2,0
14,Q22,1544676545.880574,202725,9,0
8,Q14,1544676545.930660,596950,3,0
7,Q12,1544676545.930660,927470,8,0
1,Q1,1544676545.982950,761391,9,0
2,Q2,1544676546.054618,368006,5,0
11,Q18,1544676546.174323,794788,7,0
12,Q19,1544676546.177584,1061628,0,0
6,Q11,1544676546.322233,533459,5,0
13,Q21,1544676546.323324,195644,4,0
4,Q4,1544676546.385301,210803,1,0
8,Q14,1544676546.418944,1007728,4,0
1,Q1,1544676546.427651,482714,3,0
5,Q6,1544676546.496357,247881,1,0
2,Q2,1544676546.644335,917625,1,0
14,Q22,1544676546.644336,311225,6,0
13,Q21,1544676546.644336,1620686,9,0
14,Q22,1544676546.645425,204487,2,0
5,Q6,1544676546.750183,192994,2,0
2,Q2,1544676546.755618,674072,5,0
8,Q14,1544676546.758879,588220,8,0
5,Q6,1544676546.811264,194224,3,0
8,Q14,1544676546.843970,717856,2,0
12,Q19,1544676546.855932,1409102,6,0
5,Q6,1544676546.868994,194842,7,0
13,Q21,1544676546.906016,194966,3,0
14,Q22,1544676546.964819,202369,7,0
14,Q22,1544676547.001830,528324,3,0
4,Q4,1544676547.068159,346278,7,0
4,Q4,1544676547.139965,168879,0,0
14,Q22,1544676547.209590,447859,0,0
7,Q12,1544676547.247670,1653797,8,0
13,Q21,1544676547.315203,194945,7,0
6,Q11,1544676547.327177,279619,4,0
9,Q16,1544676547.330442,931897,5,0
14,Q22,1544676547.410951,218914,7,0
14,Q22,1544676547.430509,199404,3,0
11,Q18,1544676547.462068,803050,2,0
13,Q21,1544676547.462068,287424,1,0
4,Q4,1544676547.506707,1394751,4,0
1,Q1,1544676547.530643,267350,7,0
14,Q22,1544676547.530643,204732,3,0
8,Q14,1544676547.557901,1108993,0,0
1,Q1,1544676547.635227,267440,3,0
14,Q22,1544676547.649365,206242,1,0
5,Q6,1544676547.698314,637108,7,0
13,Q21,1544676547.756121,192813,1,0
14,Q22,1544676547.802974,1098513,3,0
2,Q2,1544676547.849775,222033,1,0
1,Q1,1544676547.972762,288441,1,0
12,Q19,1544676548.162154,1517805,1,0
2,Q2,1544676548.163242,225390,5,0
8,Q14,1544676548.165421,567331,9,0
6,Q11,1544676548.165421,345956,6,0
2,Q2,1544676548.165421,225700,2,0
8,Q14,1544676548.236102,1549691,7,0
4,Q4,1544676548.289324,169378,5,0
12,Q19,1544676548.291493,1057781,2,0
13,Q21,1544676548.358980,1320988,5,0
9,Q16,1544676548.411265,939194,6,0
5,Q6,1544676548.566947,258829,0,0
4,Q4,1544676548.633323,166972,9,0
13,Q21,1544676548.700756,192793,9,0
8,Q14,1544676548.725774,1060038,0,0
8,Q14,1544676548.794276,555023,9,0
6,Q11,1544676548.801883,685764,4,0
4,Q4,1544676548.801883,1012690,8,0
2,Q2,1544676548.801883,617632,3,0
14,Q22,1544676549.249019,202845,2,0
9,Q16,1544676549.250093,932735,9,0
5,Q6,1544676549.250106,195180,6,0
1,Q1,1544676549.319693,727235,3,0
13,Q21,1544676549.345736,195402,6,0
5,Q6,1544676549.352251,228350,2,0
4,Q4,1544676549.388195,426390,4,0
2,Q2,1544676549.441506,224775,6,0
5,Q6,1544676549.480619,942569,2,0
5,Q6,1544676549.566598,194104,6,0
4,Q4,1544676549.580729,165952,1,0
13,Q21,1544676549.580729,466213,5,0
4,Q4,1544676549.646002,168520,1,0
4,Q4,1544676549.660137,167429,6,0
1,Q1,1544676549.685141,297902,7,0
2,Q2,1544676549.685141,228438,0,0
14,Q22,1544676549.714409,708800,1,0
7,Q12,1544676549.714409,586087,8,0
2,Q2,1544676549.714411,226195,4,0
13,Q21,1544676549.728487,453192,6,0
14,Q22,1544676549.814359,201144,0,0
8,Q14,1544676549.841558,584960,4,0
5,Q6,1544676549.883976,193243,7,0
2,Q2,1544676549.915502,267288,0,0
2,Q2,1544676549.947055,238407,3,0
14,Q22,1544676549.947055,476153,5,0
2,Q2,1544676549.977535,445664,7,0
5,Q6,1544676550.080981,195635,6,0
14,Q22,1544676550.082065,200387,0,0
13,Q21,1544676550.082066,538221,9,0
5,Q6,1544676550.085330,192310,3,0
11,Q18,1544676550.176562,803210,6,0
13,Q21,1544676550.177646,337821,3,0
4,Q4,1544676550.181984,170370,0,0
4,Q4,1544676550.200422,287759,8,0
1,Q1,1544676550.252495,268851,0,0
14,Q22,1544676550.323141,297153,2,0
12,Q19,1544676550.323141,1035982,7,0
4,Q4,1544676550.324230,167040,5,0
9,Q16,1544676550.324231,2105478,1,0
14,Q22,1544676550.327492,289676,4,0
4,Q4,1544676550.388418,168543,8,0
1,Q1,1544676550.391677,267582,5,0
9,Q16,1544676550.415614,944635,3,0
13,Q21,1544676550.422136,1901137,0,0
5,Q6,1544676550.456955,257331,8,0
2,Q2,1544676550.517922,227490,4,0
4,Q4,1544676550.521187,168479,9,0
8,Q14,1544676550.521187,1907331,2,0
4,Q4,1544676550.559274,168910,5,0
5,Q6,1544676550.589773,193601,9,0
2,Q2,1544676550.614791,938360,8,0
9,Q16,1544676550.628973,1749950,5,0
13,Q21,1544676550.646369,194949,4,0
4,Q4,1544676550.683344,169818,9,0
1,Q1,1544676550.742126,1686440,4,0
5,Q6,1544676550.754088,191451,9,0
6,Q11,1544676550.845458,276291,9,0
4,Q4,1544676550.880289,169052,6,0
2,Q2,1544676550.949920,605621,6,0
13,Q21,1544676551.021628,1356130,9,0
1,Q1,1544676551.260164,267347,7,0
6,Q11,1544676551.261251,276000,3,0
2,Q2,1544676551.427744,1105621,7,0
1,Q1,1544676551.437544,267711,3,0
14,Q22,1544676551.453863,202679,8,0
8,Q14,1544676551.456045,582736,6,0
4,Q4,1544676551.557303,168129,8,0
6,Q11,1544676551.605196,898120,3,0
4,Q4,1544676551.625882,168872,8,0
