Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
4,Q4,1544684185.151406,244120,0,0
1,Q1,1544684185.151406,281898,9,0
2,Q2,1544684185.168855,224620,1,0
13,Q21,1544684185.172345,196222,3,0
5,Q6,1544684185.220936,193521,6,0
2,Q2,1544684185.225608,224946,4,0
8,Q14,1544684185.236073,566831,7,0
7,Q12,1544684185.268287,755094,3,0
7,Q12,1544684185.280579,582089,8,0
4,Q4,1544684185.280579,221584,5,0
13,Q21,1544684185.294074,194354,1,0
2,Q2,1544684185.296392,225310,0,0
1,Q1,1544684185.314853,269707,6,0
14,Q22,1544684185.333106,210715,9,0
9,Q16,1544684185.350503,1495097,4,0
7,Q12,1544684185.388661,2046506,1,0
4,Q4,1544684185.402350,705340,5,0
4,Q4,1544684185.421758,171249,0,0
4,Q4,1544684185.444463,170121,9,0
6,Q11,1544684185.484812,278829,6,0
14,Q22,1544684185.492752,200780,0,0
7,Q12,1544684185.514707,572944,9,0
1,Q1,1544684185.593135,1250095,0,0
12,Q19,1544684185.663474,1772038,6,0
6,Q11,1544684185.702853,404849,7,0
13,Q21,1544684185.762953,196153,8,0
9,Q16,1544684185.858666,938797,8,0
4,Q4,1544684185.923583,173436,2,0
13,Q21,1544684185.923584,197550,3,0
4,Q4,1544684185.988152,170470,9,0
6,Q11,1544684185.997460,1060207,2,0
14,Q22,1544684186.007768,1663178,5,0
7,Q12,1544684186.007769,566362,7,0
2,Q2,1544684186.021605,224613,3,0
12,Q19,1544684186.058523,1602592,9,0
2,Q2,1544684186.146170,226320,3,0
6,Q11,1544684186.272322,282812,3,0
4,Q4,1544684186.455445,173584,3,0
13,Q21,1544684186.473879,583760,7,0
4,Q4,1544684186.529168,1141787,3,0
14,Q22,1544684186.697681,224674,8,0
6,Q11,1544684186.742649,284102,0,0
4,Q4,1544684186.744887,1455764,4,0
2,Q2,1544684186.822239,225726,8,0
11,Q18,1544684186.926624,809894,0,0
5,Q6,1544684186.948477,193889,8,0
4,Q4,1544684186.956652,171006,7,0
4,Q4,1544684186.957809,713165,2,0
14,Q22,1544684187.027057,196617,7,0
14,Q22,1544684187.042002,195235,8,0
7,Q12,1544684187.123385,1077397,7,0
6,Q11,1544684187.137175,276213,8,0
1,Q1,1544684187.313622,584645,8,0
12,Q19,1544684187.335586,1050099,1,0
9,Q16,1544684187.335587,946548,6,0
4,Q4,1544684187.560860,178364,9,0
14,Q22,1544684187.571265,818110,5,0
1,Q1,1544684187.571265,267392,3,0
5,Q6,1544684187.571265,193977,2,0
8,Q14,1544684187.636132,564497,0,0
2,Q2,1544684187.639618,381972,9,0
4,Q4,1544684187.665011,887634,2,0
13,Q21,1544684187.738883,580502,3,0
1,Q1,1544684187.797980,269565,8,0
5,Q6,1544684187.921811,194448,9,0
6,Q11,1544684187.967900,311879,8,0
14,Q22,1544684188.016439,372944,9,0
1,Q1,1544684188.100496,269661,0,0
14,Q22,1544684188.100496,193517,4,0
14,Q22,1544684188.100497,452167,7,0
1,Q1,1544684188.180009,305731,8,0
5,Q6,1544684188.182353,194237,6,0
14,Q22,1544684188.194017,195325,4,0
6,Q11,1544684188.219475,279923,3,0
7,Q12,1544684188.270091,590559,0,0
6,Q11,1544684188.276782,280596,6,0
4,Q4,1544684188.285846,169583,1,0
2,Q2,1544684188.289309,389012,4,0
1,Q1,1544684188.289309,362256,5,0
13,Q21,1544684188.289309,195067,9,0
5,Q6,1544684188.356208,193671,1,0
14,Q22,1544684188.385040,209374,9,0
4,Q4,1544684188.386160,633431,8,0
5,Q6,1544684188.400006,250802,3,0
7,Q12,1544684188.449647,572043,1,0
2,Q2,1544684188.453142,344991,2,0
5,Q6,1544684188.453142,291451,7,0
13,Q21,1544684188.457771,193527,6,0
4,Q4,1544684188.494759,170570,9,0
8,Q14,1544684188.550176,594635,3,0
13,Q21,1544684188.551333,468238,6,0
1,Q1,1544684188.551334,266255,5,0
5,Q6,1544684188.565213,717620,9,0
4,Q4,1544684188.577943,286993,4,0
1,Q1,1544684188.645101,267410,7,0
4,Q4,1544684188.697560,167257,2,0
13,Q21,1544684188.717981,194538,5,0
11,Q18,1544684188.760665,1224437,0,0
4,Q4,1544684188.765271,322369,2,0
8,Q14,1544684188.765271,586905,4,0
1,Q1,1544684188.812475,470378,7,0
7,Q12,1544684188.812475,573958,5,0
6,Q11,1544684188.919668,278717,6,0
13,Q21,1544684188.919669,195209,8,0
4,Q4,1544684188.921965,168840,1,0
2,Q2,1544684188.987902,999491,2,0
13,Q21,1544684188.991421,194314,1,0
13,Q21,1544684189.014586,433891,8,0
14,Q22,1544684189.044717,337190,3,0
14,Q22,1544684189.086199,399479,1,0
5,Q6,1544684189.098818,193365,6,0
9,Q16,1544684189.183188,962721,9,0
5,Q6,1544684189.183188,194009,7,0
2,Q2,1544684189.192424,1093168,6,0
2,Q2,1544684189.252303,223213,4,0
5,Q6,1544684189.277799,264884,7,0
6,Q11,1544684189.282453,281619,3,0
1,Q1,1544684189.287064,364278,5,0
8,Q14,1544684189.348286,568905,8,0
13,Q21,1544684189.376127,902579,4,0
2,Q2,1544684189.386415,223616,1,0
6,Q11,1544684189.442879,842724,7,0
5,Q6,1544684189.464735,193660,3,0
8,Q14,1544684189.510792,553341,1,0
8,Q14,1544684189.552422,529514,5,0
4,Q4,1544684189.559310,171111,3,0
13,Q21,1544684189.630075,382871,3,0
14,Q22,1544684189.817690,461040,8,0
2,Q2,1544684189.885894,258041,0,0
14,Q22,1544684189.888182,608979,2,0
6,Q11,1544684189.912393,286062,3,0
5,Q6,1544684189.964491,198492,1,0
2,Q2,1544684189.981741,225223,5,0
11,Q18,1544684190.044335,825540,0,0
2,Q2,1544684190.046600,222667,9,0
7,Q12,1544684190.062811,684088,1,0
4,Q4,1544684190.098507,170782,3,0
2,Q2,1544684190.106340,393853,5,0
9,Q16,1544684190.169051,931899,9,0
2,Q2,1544684190.169051,225930,3,0
2,Q2,1544684190.178019,220608,4,0
2,Q2,1544684190.178019,920958,8,0
5,Q6,1544684190.185861,193287,6,0
2,Q2,1544684190.185861,1149682,7,0
5,Q6,1544684190.279916,191468,6,0
13,Q21,1544684190.295754,296439,3,0
8,Q14,1544684190.299217,1276047,4,0
12,Q19,1544684190.371946,1055189,6,0
1,Q1,1544684190.397034,269611,2,0
13,Q21,1544684190.400396,698502,5,0
2,Q2,1544684190.492972,224483,3,0
7,Q12,1544684190.566638,768866,2,0
4,Q4,1544684190.618601,171367,3,0
5,Q6,1544684190.647412,193951,1,0
13,Q21,1544684190.689982,885261,3,0
9,Q16,1544684190.741729,1632319,1,0
14,Q22,1544684190.769439,199432,0,0
8,Q14,1544684190.869278,632113,0,0
5,Q6,1544684190.998740,194407,5,0
13,Q21,1544684190.998740,426788,8,0
4,Q4,1544684191.001015,170012,9,0
4,Q4,1544684191.070152,172718,9,0
5,Q6,1544684191.093197,1048197,5,0
5,Q6,1544684191.143428,1228270,9,0
14,Q22,1544684191.235878,362231,2,0
2,Q2,1544684191.235879,223207,7,0
4,Q4,1544684191.325796,169951,8,0
4,Q4,1544684191.328129,167589,6,0
13,Q21,1544684191.358436,194425,7,0
5,Q6,1544684191.395939,193165,6,0
8,Q14,1544684191.395939,745729,8,0
7,Q12,1544684191.400592,2287673,0,0
7,Q12,1544684191.452519,567564,7,0
13,Q21,1544684191.475243,194749,3,0
5,Q6,1544684191.475244,215303,4,0
5,Q6,1544684191.489111,193881,6,0
1,Q1,1544684191.498247,265981,2,0
4,Q4,1544684191.570839,168481,3,0
13,Q21,1544684191.583465,788255,6,0
9,Q16,1544684191.590341,2175079,4,0
7,Q12,1544684191.639997,849644,3,0
4,Q4,1544684191.664237,170504,2,0
14,Q22,1544684191.735558,193937,2,0
4,Q4,1544684191.830190,170147,2,0
2,Q2,1544684191.900722,224875,2,0
11,Q18,1544684191.920332,820761,7,0
5,Q6,1544684192.026453,345254,2,0
5,Q6,1544684192.041444,1722632,5,0
2,Q2,1544684192.042598,572062,8,0
9,Q16,1544684192.270924,943637,9,0
11,Q18,1544684192.270924,813286,2,0
2,Q2,1544684192.270924,224284,6,0
5,Q6,1544684192.273227,194767,1,0
13,Q21,1544684192.368635,460323,1,0
13,Q21,1544684192.390385,195460,3,0
6,Q11,1544684192.395002,1689038,6,0
5,Q6,1544684192.486278,218274,3,0
9,Q16,1544684192.514829,1403808,8,0
2,Q2,1544684192.603751,675220,3,0
2,Q2,1544684192.641290,224110,7,0
4,Q4,1544684192.729144,169185,1,0
1,Q1,1544684192.765894,265415,7,0
9,Q16,1544684192.798258,1015291,1,0
13,Q21,1544684192.930799,1153265,7,0
14,Q22,1544684192.983968,228186,2,0
12,Q19,1544684193.112424,1748325,2,0
13,Q21,1544684193.114661,253108,9,0
4,Q4,1544684193.179535,172003,3,0
4,Q4,1544684193.251174,172775,3,0
14,Q22,1544684193.268556,198883,9,0
12,Q19,1544684193.323906,1295293,3,0
2,Q2,1544684193.367758,719372,9,0
13,Q21,1544684193.588702,222817,0,0
7,Q12,1544684193.664994,599071,5,0
5,Q6,1544684193.666164,1194692,4,0
13,Q21,1544684193.711767,205547,0,0
4,Q4,1544684193.714004,203292,1,0
6,Q11,1544684193.817919,1073248,1,0
14,Q22,1544684193.817920,197080,0,0
14,Q22,1544684193.817951,365666,8,0
4,Q4,1544684193.914592,172499,0,0
13,Q21,1544684193.984061,374117,6,0
5,Q6,1544684193.984061,1158116,7,0
5,Q6,1544684193.987514,193630,0,0
7,Q12,1544684193.987514,572830,9,0
7,Q12,1544684194.081205,574265,0,0
5,Q6,1544684194.083524,807703,8,0
8,Q14,1544684194.163896,570712,5,0
14,Q22,1544684194.258731,198735,6,0
13,Q21,1544684194.358060,784129,6,0
14,Q22,1544684194.460886,196637,9,0
4,Q4,1544684194.519803,172367,3,0
6,Q11,1544684194.555563,277146,0,0
4,Q4,1544684194.557900,172145,9,0
13,Q21,1544684194.592491,393647,3,0
13,Q21,1544684194.630654,197501,9,0
13,Q21,1544684194.635302,195864,5,0
5,Q6,1544684194.728679,413522,9,0
13,Q21,1544684194.731008,195601,5,0
6,Q11,1544684194.733319,280738,0,0
2,Q2,1544684194.761035,224562,2,0
6,Q11,1544684194.761035,279378,4,0
9,Q16,1544684194.791086,1031664,1,0
8,Q14,1544684194.791086,602795,8,0
6,Q11,1544684194.826854,281465,5,0
13,Q21,1544684194.885653,351549,2,0
9,Q16,1544684194.886820,983446,3,0
13,Q21,1544684194.914645,194700,0,0
13,Q21,1544684194.940110,195980,4,0
2,Q2,1544684195.008431,222081,5,0
6,Q11,1544684195.009565,1028710,0,0
8,Q14,1544684195.035962,966630,4,0
5,Q6,1544684195.042835,192763,7,0
5,Q6,1544684195.042836,289386,6,0
7,Q12,1544684195.042836,1197800,9,0
4,Q4,1544684195.130348,171866,5,0
6,Q11,1544684195.136111,281415,7,0
11,Q18,1544684195.137254,831785,2,0
5,Q6,1544684195.203039,835221,5,0
2,Q2,1544684195.232875,772644,6,0
12,Q19,1544684195.294120,1070199,8,0
7,Q12,1544684195.318334,574214,7,0
9,Q16,1544684195.722547,1541478,1,0
13,Q21,1544684195.769852,198970,3,0
6,Q11,1544684195.792218,279974,7,0
13,Q21,1544684195.868386,196975,3,0
4,Q4,1544684195.869501,236637,2,0
1,Q1,1544684195.903189,266192,4,0
8,Q14,1544684195.905493,1000469,6,0
13,Q21,1544684195.939006,194727,5,0
13,Q21,1544684195.939006,1322723,0,0
13,Q21,1544684195.965498,194910,3,0
14,Q22,1544684195.972153,198229,7,0
13,Q21,1544684196.006815,195664,2,0
6,Q11,1544684196.034579,280412,5,0
9,Q16,1544684196.061178,953854,3,0
4,Q4,1544684196.069114,836875,4,0
2,Q2,1544684196.070231,226008,7,0
5,Q6,1544684196.102489,1159253,2,0
7,Q12,1544684196.140607,572620,9,0
5,Q6,1544684196.196099,194463,7,0
6,Q11,1544684196.215758,278939,5,0
13,Q21,1544684196.264367,195670,8,0
11,Q18,1544684196.290740,1382568,7,0
14,Q22,1544684196.359702,652992,8,0
9,Q16,1544684196.394334,984578,5,0
1,Q1,1544684196.613682,762924,9,0
14,Q22,1544684196.806735,205960,6,0
2,Q2,1544684196.806736,230656,4,0
2,Q2,1544684196.912772,226232,8,0
7,Q12,1544684196.912772,569502,6,0
14,Q22,1544684196.915107,1653708,3,0
1,Q1,1544684196.937145,324579,4,0
4,Q4,1544684197.039357,351523,8,0
4,Q4,1544684197.161429,281032,4,0
14,Q22,1544684197.161429,215181,0,0
5,Q6,1544684197.161430,215154,2,0
2,Q2,1544684197.163746,225991,1,0
11,Q18,1544684197.276741,1298692,2,0
8,Q14,1544684197.276741,571754,9,0
8,Q14,1544684197.276741,668284,0,0
2,Q2,1544684197.279048,235160,5,0
5,Q6,1544684197.289551,246015,1,0
9,Q16,1544684197.290699,987694,8,0
8,Q14,1544684197.342169,558538,4,0
9,Q16,1544684197.382551,964105,6,0
13,Q21,1544684197.413653,626098,5,0
14,Q22,1544684197.435655,1139548,1,0
6,Q11,1544684197.573260,457770,7,0
13,Q21,1544684197.748633,196798,9,0
13,Q21,1544684197.801230,195941,4,0
13,Q21,1544684197.844934,499745,0,0
2,Q2,1544684197.846052,224385,9,0
6,Q11,1544684197.896761,572073,4,0
1,Q1,1544684197.931456,345191,7,0
12,Q19,1544684197.939587,1640902,5,0
14,Q22,1544684197.970839,195969,9,0
14,Q22,1544684198.066693,210004,9,0
13,Q21,1544684198.176300,235191,7,0
5,Q6,1544684198.176301,202502,9,0
9,Q16,1544684198.178603,971950,8,0
14,Q22,1544684198.245576,318138,0,0
6,Q11,1544684198.246695,281351,6,0
5,Q6,1544684198.278137,1302364,9,0
8,Q14,1544684198.312089,597715,7,0
5,Q6,1544684198.368670,195090,4,0
11,Q18,1544684198.428679,815403,6,0
14,Q22,1544684198.463318,200922,0,0
2,Q2,1544684198.464493,844066,4,0
8,Q14,1544684198.469097,548799,3,0
6,Q11,1544684198.476014,281384,1,0
1,Q1,1544684198.476014,1866881,2,0
7,Q12,1544684198.563776,820102,0,0
13,Q21,1544684198.657896,196408,1,0
13,Q21,1544684198.754589,577046,1,0
1,Q1,1544684198.809910,268726,7,0
13,Q21,1544684198.918259,390277,3,0
5,Q6,1544684198.978477,193534,7,0
13,Q21,1544684199.050006,197449,8,0
2,Q2,1544684199.071898,1274449,7,0
6,Q11,1544684199.144287,418792,6,0
4,Q4,1544684199.147646,169012,8,0
9,Q16,1544684199.209175,949582,3,0
7,Q12,1544684199.209176,590612,4,0
9,Q16,1544684199.216094,990412,8,0
1,Q1,1544684199.231162,269018,1,0
4,Q4,1544684199.284067,172272,0,0
7,Q12,1544684199.356014,987076,0,0
14,Q22,1544684199.399909,258502,1,0
13,Q21,1544684199.463354,196854,6,0
1,Q1,1544684199.480747,482951,5,0
2,Q2,1544684199.480747,746204,9,0
2,Q2,1544684199.558228,666036,1,0
5,Q6,1544684199.560540,191020,6,0
14,Q22,1544684199.651932,196500,6,0
4,Q4,1544684199.700331,712530,4,0
9,Q16,1544684199.748912,970523,6,0
8,Q14,1544684199.863315,602056,5,0
7,Q12,1544684200.059636,574807,3,0
6,Q11,1544684200.105999,294208,8,0
2,Q2,1544684200.123891,225058,1,0
1,Q1,1544684200.126128,270242,9,0
14,Q22,1544684200.242740,199891,2,0
2,Q2,1544684200.242740,293104,0,0
14,Q22,1544684200.246100,695041,7,0
5,Q6,1544684200.248338,310741,1,0
4,Q4,1544684200.296171,503367,9,0
14,Q22,1544684200.300840,195200,8,0
5,Q6,1544684200.313504,192609,4,0
1,Q1,1544684200.342424,268570,2,0
13,Q21,1544684200.364818,196610,5,0
5,Q6,1544684200.396498,228728,8,0
13,Q21,1544684200.405824,535420,4,0
5,Q6,1544684200.435881,216985,0,0
13,Q21,1544684200.458914,340646,1,0
14,Q22,1544684200.462413,195704,5,0
13,Q21,1544684200.510871,206255,2,0
2,Q2,1544684200.525886,227235,8,0
4,Q4,1544684200.535034,182071,3,0
14,Q22,1544684200.553381,195615,0,0
14,Q22,1544684200.558017,383219,5,0
5,Q6,1544684200.616906,193257,3,0
1,Q1,1544684200.616907,352826,2,0
2,Q2,1544684200.619199,224346,6,0
14,Q22,1544684200.648092,197245,0,0
11,Q18,1544684200.652691,830248,8,0
12,Q19,1544684200.698953,1027465,9,0
6,Q11,1544684200.698953,282750,1,0
5,Q6,1544684200.710126,323824,3,0
2,Q2,1544684200.743422,226333,6,0
1,Q1,1544684200.745755,388360,0,0
8,Q14,1544684200.841486,580343,7,0
8,Q14,1544684200.841487,1162612,5,0
6,Q11,1544684200.841487,280248,4,0
13,Q21,1544684200.870309,1047989,2,0
5,Q6,1544684200.870309,204726,6,0
13,Q21,1544684200.881890,246956,1,0
5,Q6,1544684200.933997,194182,3,0
1,Q1,1544684200.975317,325561,6,0
6,Q11,1544684201.022373,580391,4,0
1,Q1,1544684201.028049,266380,3,0
14,Q22,1544684201.029196,975002,1,0
2,Q2,1544684201.033841,223232,0,0
14,Q22,1544684201.157463,760903,0,0
6,Q11,1544684201.194552,279631,3,0
8,Q14,1544684201.201546,552105,6,0
8,Q14,1544684201.321485,537710,7,0
7,Q12,1544684201.374638,700301,3,0
8,Q14,1544684201.383804,551910,8,0
4,Q4,1544684201.502888,572518,4,0
6,Q11,1544684201.626079,282620,9,0
14,Q22,1544684201.653806,359203,6,0
11,Q18,1544684201.759951,816370,7,0
2,Q2,1544684201.809573,227177,9,0
1,Q1,1544684201.818707,267746,2,0
2,Q2,1544684201.818708,377957,0,0
14,Q22,1544684201.836097,191296,8,0
6,Q11,1544684201.903971,349998,5,0
7,Q12,1544684201.903971,569110,1,0
6,Q11,1544684201.913184,278764,6,0
4,Q4,1544684201.928190,920591,8,0
14,Q22,1544684201.937351,199455,9,0
5,Q6,1544684201.975454,205019,3,0
8,Q14,1544684201.975454,671920,4,0
6,Q11,1544684201.986924,278201,2,0
13,Q21,1544684202.036530,310890,9,0
5,Q6,1544684202.081292,581745,3,0
5,Q6,1544684202.092613,192836,6,0
2,Q2,1544684202.097256,754686,0,0
1,Q1,1544684202.154887,267815,5,0
2,Q2,1544684202.165263,225836,2,0
6,Q11,1544684202.184913,738322,6,0
14,Q22,1544684202.248112,198399,9,0
4,Q4,1544684202.291744,168725,2,0
13,Q21,1544684202.321857,341206,5,0
4,Q4,1544684202.346028,171132,9,0
5,Q6,1544684202.359908,491966,2,0
4,Q4,1544684202.372651,171341,1,0
13,Q21,1544684202.418203,193345,9,0
14,Q22,1544684202.444734,478528,1,0
14,Q22,1544684202.476795,198786,7,0
7,Q12,1544684202.511480,574906,9,0
5,Q6,1544684202.547301,207718,4,0
2,Q2,1544684202.563487,409007,3,0
1,Q1,1544684202.563488,267453,5,0
14,Q22,1544684202.576032,196847,7,0
2,Q2,1544684202.655594,224216,4,0
14,Q22,1544684202.672809,343570,7,0
4,Q4,1544684202.730742,171416,5,0
2,Q2,1544684202.749145,575324,8,0
2,Q2,1544684202.751458,223667,2,0
13,Q21,1544684202.751458,196311,0,0
13,Q21,1544684202.780249,285723,4,0
6,Q11,1544684202.802173,281000,5,0
14,Q22,1544684202.823012,193343,6,0
2,Q2,1544684202.823012,314990,1,0
9,Q16,1544684202.848516,958888,0,0
2,Q2,1544684202.872897,454178,3,0
2,Q2,1544684202.875147,225453,2,0
6,Q11,1544684202.915503,280671,6,0
4,Q4,1544684202.915504,222462,7,0
14,Q22,1544684202.965129,216900,4,0
6,Q11,1544684202.983120,278652,5,0
12,Q19,1544684202.986479,1066705,9,0
5,Q6,1544684203.000255,1693259,2,0
13,Q21,1544684203.038433,377770,7,0
9,Q16,1544684203.038434,979558,1,0
2,Q2,1544684203.081236,238377,4,0
4,Q4,1544684203.096248,172184,6,0
2,Q2,1544684203.161470,227179,5,0
14,Q22,1544684203.168434,196574,6,0
5,Q6,1544684203.220415,1723516,4,0
9,Q16,1544684203.225035,1526288,8,0
8,Q14,1544684203.227332,623225,3,0
5,Q6,1544684203.264304,859977,6,0
13,Q21,1544684203.288476,196263,5,0
14,Q22,1544684203.316185,200983,7,0
14,Q22,1544684203.384690,200757,5,0
5,Q6,1544684203.417301,193908,7,0
9,Q16,1544684203.485540,1516606,5,0
4,Q4,1544684203.510954,1238053,7,0
4,Q4,1544684203.707240,211079,0,0
4,Q4,1544684203.749953,374349,3,0
13,Q21,1544684203.818381,197233,0,0
14,Q22,1544684203.915616,198377,0,0
4,Q4,1544684203.917935,169172,1,0
13,Q21,1544684203.952580,194761,9,0
8,Q14,1544684203.987559,2724303,1,0
4,Q4,1544684204.014385,813370,0,0
13,Q21,1544684204.024628,195708,6,0
7,Q12,1544684204.024628,559591,3,0
2,Q2,1544684204.047893,224177,9,0
13,Q21,1544684204.120618,195967,6,0
4,Q4,1544684204.172628,169243,9,0
4,Q4,1544684204.216391,169494,6,0
9,Q16,1544684204.241806,2530519,9,0
4,Q4,1544684204.285539,542237,6,0
4,Q4,1544684204.484295,172896,3,0
9,Q16,1544684204.557159,939598,3,0
5,Q6,1544684204.593080,195711,2,0
5,Q6,1544684204.648638,194925,7,0
13,Q21,1544684204.650945,197339,8,0
11,Q18,1544684204.687940,818539,2,0
8,Q14,1544684204.727329,2042665,0,0
8,Q14,1544684204.727329,573267,6,0
14,Q22,1544684204.744098,198505,7,0
5,Q6,1544684204.748576,783979,8,0
9,Q16,1544684204.843237,961798,7,0
6,Q11,1544684204.844373,284327,4,0
14,Q22,1544684204.902229,199891,5,0
13,Q21,1544684205.002107,592141,5,0
5,Q6,1544684205.027871,2741936,4,0
5,Q6,1544684205.200444,194102,6,0
13,Q21,1544684205.295152,201772,6,0
9,Q16,1544684205.396775,957579,3,0
4,Q4,1544684205.397932,424542,6,0
2,Q2,1544684205.406071,224520,2,0
4,Q4,1544684205.432615,171887,8,0
4,Q4,1544684205.494547,170188,5,0
8,Q14,1544684205.504731,2265217,8,0
1,Q1,1544684205.531144,271521,2,0
8,Q14,1544684205.564661,616990,5,0
4,Q4,1544684205.702005,663893,2,0
11,Q18,1544684205.704318,850404,7,0
12,Q19,1544684205.721550,1048454,6,0
5,Q6,1544684206.081576,195892,5,0
1,Q1,1544684206.177827,270811,5,0
8,Q14,1544684206.254297,1609165,3,0
6,Q11,1544684206.265822,288683,2,0
13,Q21,1544684206.348616,193466,5,0
4,Q4,1544684206.441485,170495,5,0
14,Q22,1544684206.455329,196274,2,0
5,Q6,1544684206.455329,385616,7,0
11,Q18,1544684206.512109,821888,5,0
9,Q16,1544684206.551202,973037,2,0
5,Q6,1544684206.612691,1250824,1,0
9,Q16,1544684206.669174,981336,0,0
6,Q11,1544684206.669174,282014,6,0
8,Q14,1544684206.671490,562196,9,0
12,Q19,1544684206.741119,1032930,7,0
13,Q21,1544684206.850884,197614,6,0
2,Q2,1544684206.947952,503215,6,0
2,Q2,1544684207.134309,514660,9,0
5,Q6,1544684207.234636,1593217,5,0
13,Q21,1544684207.350799,316444,6,0
13,Q21,1544684207.423808,225137,2,0
5,Q6,1544684207.549249,314271,2,0
4,Q4,1544684207.549249,172509,9,0
2,Q2,1544684207.550367,223669,0,0
4,Q4,1544684207.567193,167721,6,0
6,Q11,1544684207.622296,278782,9,0
9,Q16,1544684207.646271,1231881,6,0
14,Q22,1544684207.669331,197854,4,0
9,Q16,1544684207.670517,959751,8,0
4,Q4,1544684207.673990,170316,0,0
2,Q2,1544684207.673990,311536,7,0
2,Q2,1544684207.744445,225460,0,0
13,Q21,1544684207.764054,231229,3,0
4,Q4,1544684207.764054,170613,1,0
1,Q1,1544684207.764054,1455020,2,0
6,Q11,1544684207.767557,278524,4,0
13,Q21,1544684207.800894,1313206,9,0
1,Q1,1544684207.834538,269418,1,0
9,Q16,1544684207.870292,959916,0,0
5,Q6,1544684207.886462,192275,7,0
6,Q11,1544684207.894619,280051,3,0
5,Q6,1544684207.946421,193611,4,0
6,Q11,1544684207.978600,1240456,7,0
13,Q21,1544684208.003710,193029,1,0
8,Q14,1544684208.040762,1073533,4,0
6,Q11,1544684208.075399,274603,3,0
2,Q2,1544684208.097248,795903,1,0
14,Q22,1544684208.249474,194379,3,0
13,Q21,1544684208.344387,193876,3,0
6,Q11,1544684208.437896,275784,3,0
13,Q21,1544684208.530369,688738,8,0
8,Q14,1544684208.613826,593155,3,0
1,Q1,1544684208.728666,552110,5,0
11,Q18,1544684208.729824,834508,0,0
6,Q11,1544684208.778225,289613,6,0
14,Q22,1544684208.793534,198263,1,0
14,Q22,1544684208.892516,199244,1,0
14,Q22,1544684208.968570,198304,6,0
13,Q21,1544684208.991607,320788,1,0
2,Q2,1544684209.014631,316081,9,0
9,Q16,1544684209.014631,1137352,4,0
