Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,Q1,1544681357.460041,3087320,97,0
13,Q21,1544681357.460043,263782,5,0
4,Q4,1544681357.460043,2538842,81,0
1,Q1,1544681357.460044,2213179,58,0
1,Q1,1544681357.470540,3621391,6,0
2,Q2,1544681357.470540,438041,11,0
4,Q4,1544681357.470541,656237,54,0
11,Q18,1544681357.528213,8325660,73,0
2,Q2,1544681357.618654,2931394,12,0
4,Q4,1544681357.618654,2054537,33,0
9,Q16,1544681357.623181,1020230,5,0
4,Q4,1544681357.653715,2345172,43,0
9,Q16,1544681357.653715,3497164,99,0
14,Q22,1544681357.733229,740861,79,0
8,Q14,1544681357.733229,957023,40,0
1,Q1,1544681357.733230,8120386,71,0
1,Q1,1544681357.740264,2809740,50,0
12,Q19,1544681357.740264,1932980,94,0
4,Q4,1544681357.740264,1064161,8,0
7,Q12,1544681357.740265,2258693,26,0
7,Q12,1544681357.749618,3399088,2,0
6,Q11,1544681357.749618,724432,48,0
6,Q11,1544681357.749618,940682,14,0
1,Q1,1544681357.749618,8104081,69,0
9,Q16,1544681357.753068,2852165,95,0
14,Q22,1544681357.753068,1920189,86,0
5,Q6,1544681357.807913,996516,91,0
13,Q21,1544681357.809081,2189813,11,0
14,Q22,1544681357.810263,3338443,9,0
4,Q4,1544681357.995439,478664,38,0
13,Q21,1544681357.995439,1379162,66,0
13,Q21,1544681357.995440,7858185,16,0
6,Q11,1544681357.998834,2604106,22,0
9,Q16,1544681357.998834,2549717,23,0
1,Q1,1544681357.998834,2000161,89,0
14,Q22,1544681357.998834,805562,37,0
8,Q14,1544681358.027099,3121621,28,0
8,Q14,1544681358.027100,954395,54,0
11,Q18,1544681358.027100,1354377,13,0
7,Q12,1544681358.100622,10831346,27,0
13,Q21,1544681358.100623,9493259,10,0
4,Q4,1544681358.100623,10988815,72,0
1,Q1,1544681358.286212,12202416,98,0
5,Q6,1544681358.286212,11163322,77,0
4,Q4,1544681358.286212,11036029,31,0
4,Q4,1544681358.340967,8643600,87,0
4,Q4,1544681358.340967,9942144,41,0
6,Q11,1544681358.374895,10557054,48,0
2,Q2,1544681358.374895,9227605,79,0
13,Q21,1544681358.374895,10714534,38,0
6,Q11,1544681358.385339,11065946,82,0
8,Q14,1544681358.385339,12117989,61,0
5,Q6,1544681358.433131,9849989,17,0
14,Q22,1544681358.433132,10889137,84,0
2,Q2,1544681358.433132,8554983,35,0
6,Q11,1544681358.433132,10499066,78,0
6,Q11,1544681358.433132,10657650,19,0
1,Q1,1544681358.494580,9105081,90,0
5,Q6,1544681358.542065,10908910,63,0
1,Q1,1544681358.543193,11960125,5,0
6,Q11,1544681358.589525,10342531,83,0
7,Q12,1544681358.589525,10736284,60,0
14,Q22,1544681358.589525,9695938,40,0
13,Q21,1544681358.589526,8398600,14,0
13,Q21,1544681358.592910,10497854,7,0
6,Q11,1544681358.704342,8898035,37,0
8,Q14,1544681358.704342,10746962,8,0
14,Q22,1544681358.704343,11798990,91,0
2,Q2,1544681358.881666,10447612,54,0
8,Q14,1544681358.928476,9357086,49,0
2,Q2,1544681358.928477,8061884,76,0
14,Q22,1544681358.928477,10003777,57,0
13,Q21,1544681358.928477,10162300,93,0
8,Q14,1544681358.931982,8670405,68,0
7,Q12,1544681358.931982,10519298,70,0
4,Q4,1544681358.931983,11571377,64,0
12,Q19,1544681359.275031,10051260,66,0
5,Q6,1544681359.282017,9003656,13,0
5,Q6,1544681359.570224,7420088,4,0
4,Q4,1544681359.573717,9358358,33,0
4,Q4,1544681359.573717,8028878,39,0
5,Q6,1544681359.573717,9517079,58,0
4,Q4,1544681359.573717,9877589,94,0
14,Q22,1544681359.573718,10929634,86,0
11,Q18,1544681359.573718,9761401,67,0
13,Q21,1544681359.898618,9192431,43,0
2,Q2,1544681359.898618,7094176,11,0
14,Q22,1544681359.898618,8386978,81,0
13,Q21,1544681359.898619,7703789,26,0
5,Q6,1544681359.898619,9033430,89,0
8,Q14,1544681359.899746,9551634,47,0
11,Q18,1544681360.000600,10508805,74,0
7,Q12,1544681360.000600,9334235,52,0
5,Q6,1544681360.000600,8285150,51,0
5,Q6,1544681360.000600,6992180,32,0
5,Q6,1544681360.000600,8931521,3,0
4,Q4,1544681360.446806,8644287,1,0
6,Q11,1544681360.446806,7155585,97,0
4,Q4,1544681360.446806,9004592,62,0
8,Q14,1544681360.446806,10056530,45,0
6,Q11,1544681360.446806,8888066,15,0
1,Q1,1544681360.447962,7837773,23,0
4,Q4,1544681360.450224,6542542,50,0
11,Q18,1544681360.450224,8488555,12,0
11,Q18,1544681360.503907,8594158,22,0
5,Q6,1544681360.506086,7096327,95,0
9,Q16,1544681360.991883,9571796,6,0
8,Q14,1544681360.991883,8459625,21,0
14,Q22,1544681361.048545,8286342,2,0
4,Q4,1544681361.048545,5944243,9,0
5,Q6,1544681361.048545,7237215,28,0
14,Q22,1544681361.050918,7887682,99,0
5,Q6,1544681361.323849,7774001,59,0
13,Q21,1544681361.323849,6278570,56,0
6,Q11,1544681361.772993,7678524,96,0
7,Q12,1544681365.486136,5075191,44,0
5,Q6,1544681365.486136,3848796,30,0
12,Q19,1544681365.493210,2792619,36,0
14,Q22,1544681365.493210,3445380,34,0
6,Q11,1544681365.493210,1499596,29,0
4,Q4,1544681365.493211,2109291,0,0
9,Q16,1544681365.493211,3657565,85,0
2,Q2,1544681365.493211,2795708,25,0
12,Q19,1544681365.493211,5068091,55,0
9,Q16,1544681365.493212,4018418,46,0
4,Q4,1544681365.493212,3841743,75,0
5,Q6,1544681365.645948,1346940,42,0
9,Q16,1544681365.743074,3250339,18,0
5,Q6,1544681365.744256,3765055,88,0
9,Q16,1544681365.744256,3454812,80,0
13,Q21,1544681365.744257,1858247,24,0
2,Q2,1544681365.744257,4817679,20,0
2,Q2,1544681365.744257,3592807,53,0
5,Q6,1544681365.744257,2544638,92,0
6,Q11,1544681365.748816,1418603,65,0
5,Q6,1544681365.753342,4004328,71,0
14,Q22,1544681365.753343,2417288,16,0
6,Q11,1544681365.753343,6326766,69,0
2,Q2,1544681365.753343,7819347,73,0
1,Q1,1544681366.884036,7657538,87,0
4,Q4,1544681366.887526,4078694,35,0
8,Q14,1544681366.887526,2309249,14,0
1,Q1,1544681366.889844,447737,4,0
5,Q6,1544681366.889845,2867801,76,0
12,Q19,1544681366.892192,5187991,50,0
8,Q14,1544681366.892193,1382791,32,0
5,Q6,1544681366.892193,7649354,9,0
14,Q22,1544681366.892193,6680372,11,0
14,Q22,1544681366.893380,4072871,29,0
4,Q4,1544681366.893381,2303362,42,0
13,Q21,1544681367.068043,366073,65,0
14,Q22,1544681367.237365,2520312,4,0
8,Q14,1544681367.334260,4746014,65,0
14,Q22,1544681367.494195,953447,10,0
4,Q4,1544681367.499930,6072659,90,0
1,Q1,1544681367.502271,7039315,37,0
14,Q22,1544681367.502271,3463968,68,0
1,Q1,1544681367.502271,269960,97,0
6,Q11,1544681367.502271,6070333,26,0
4,Q4,1544681367.502271,3464305,95,0
13,Q21,1544681367.502272,1694449,56,0
1,Q1,1544681367.502272,950617,0,0
6,Q11,1544681367.502272,2255409,24,0
6,Q11,1544681367.502272,4703498,79,0
8,Q14,1544681367.502273,7039329,39,0
1,Q1,1544681367.671991,1524730,97,0
11,Q18,1544681368.070478,828140,16,0
5,Q6,1544681368.175677,1582115,32,0
13,Q21,1544681368.183805,472752,41,0
13,Q21,1544681368.183806,4021974,17,0
7,Q12,1544681368.186116,5386460,40,0
9,Q16,1544681368.186116,6416330,49,0
5,Q6,1544681368.186116,2780444,81,0
13,Q21,1544681368.186116,1396762,13,0
6,Q11,1544681368.186117,1713785,23,0
5,Q6,1544681368.186117,1571585,51,0
14,Q22,1544681368.186117,4019683,28,0
14,Q22,1544681368.186117,470461,36,0
12,Q19,1544681368.189650,5382963,92,0
5,Q6,1544681368.189650,6410554,25,0
8,Q14,1544681368.348317,2618274,10,0
5,Q6,1544681368.352962,1229950,0,0
9,Q16,1544681368.556395,1402353,41,0
1,Q1,1544681368.556395,1201382,36,0
9,Q16,1544681368.798204,3468232,16,0
2,Q2,1544681368.831705,239826,48,0
13,Q21,1544681368.831705,4740985,27,0
2,Q2,1544681368.831705,2383139,89,0
2,Q2,1544681368.831706,2138362,83,0
13,Q21,1544681368.831706,5768368,33,0
14,Q22,1544681368.831706,751187,3,0
1,Q1,1544681368.831706,3432396,78,0
14,Q22,1544681368.831707,3700606,57,0
14,Q22,1544681368.838669,4733973,34,0
5,Q6,1544681368.838669,358122,99,0
2,Q2,1544681368.838670,5761975,12,0
14,Q22,1544681368.893103,2076931,18,0
14,Q22,1544681368.971614,611276,48,0
9,Q16,1544681368.989525,3603808,38,0
1,Q1,1544681368.989525,2222355,72,0
2,Q2,1544681368.990645,4864533,7,0
4,Q4,1544681368.990645,262342,93,0
7,Q12,1544681368.990646,5729297,19,0
6,Q11,1544681368.990646,4582006,58,0
7,Q12,1544681368.991765,1978257,43,0
5,Q6,1544681368.991766,591298,1,0
1,Q1,1544681368.998489,2213347,59,0
8,Q14,1544681368.998490,3592486,22,0
5,Q6,1544681369.050559,5669173,85,0
6,Q11,1544681369.096479,346793,97,0
2,Q2,1544681369.096480,1364963,56,0
4,Q4,1544681369.096480,1873783,42,0
9,Q16,1544681369.096480,4533947,14,0
2,Q2,1544681369.096480,5626758,99,0
2,Q2,1544681369.098720,2118757,80,0
8,Q14,1544681369.153620,3437364,93,0
5,Q6,1544681369.221663,446217,31,0
5,Q6,1544681369.222815,5497058,84,0
